generation,max,mean,std,mean no. nodes
80,84.57496635783323,11.273046700195435,19.471857033685023,16.31
81,84.57496635783323,9.890769662247802,19.021161309245684,16.02
82,84.57496635783323,7.526674130379616,19.768369669186406,15.77
83,84.57496635783323,9.686815317887243,18.998184070936798,15.79
84,84.57496635783323,8.553470745756886,18.990511954811492,15.91
85,84.57496635783323,5.61441402575921,18.17922255198075,15.82
86,84.57496635783323,8.240133919076566,19.760062943605316,15.83
87,84.57496635783323,8.501092378977873,20.44123446517067,16.39
88,84.57496635783323,6.881937899695807,18.794324150790782,16.16
89,84.57496635783323,7.724628749102652,19.314350609020714,15.96
90,84.57496635783323,7.99733789730119,20.629956851937386,16.4
91,84.57496635783323,7.079956869580744,18.90255861690918,16.55
92,84.57496635783323,8.714852751768342,19.907625803320126,16.54
93,84.57496635783323,6.209102116902837,18.746934990298374,16.84
94,84.57496635783323,7.579156066789704,18.456847853228915,16.21
95,84.57496635783323,7.819701569033522,18.16487456011442,16.38
96,84.57496635783323,6.479955156179105,18.453200128656878,16.26
97,84.57496635783323,9.165726557881765,18.029421602121307,16.22
98,84.57496635783323,6.882967203809562,18.263416188484,15.73
99,84.57496635783323,6.815549218201438,18.86769156029597,15.51
