generation,max,mean,std,mean no. nodes
85,87.92926227199752,22.936057473471337,26.30942035560955,9.25
86,87.92926227199752,25.926110251753126,24.63700842651567,8.64
87,87.92926227199752,28.140482329074057,26.046597670434103,7.8
88,87.92926227199752,27.345753524385717,24.692594949716838,7.92
89,87.92926227199752,28.269603960353148,26.783218277043225,7.52
90,87.92926227199752,27.660975642193765,26.155585161939012,7.51
91,87.92926227199752,27.371605987208685,26.182579813245372,7.38
92,87.92926227199752,29.578956149766974,26.729872124516554,6.92
93,87.92926227199752,32.84850501340904,25.186303022311815,7.83
94,87.92926227199752,27.221440264632044,25.477704091743675,8.31
95,87.92926227199752,25.910821435384978,24.547706536090377,8.04
96,87.92926227199752,28.42258607010085,25.327500434158026,7.59
97,87.92926227199752,31.280900029229056,23.547305296737928,7.85
98,87.92926227199752,28.442253695938952,26.699982550916022,7.78
99,87.92926227199752,31.970518415258752,26.471948929906187,7.81
